PSEUDO_DEPTH,TEMP       ,CALI       ,GR         ,ILD        ,NPHI       ,RHOB       ,DT         ,TVD        ,TVDSS      ,VCL        ,PHIE       ,PHIT       ,SW         ,EF,PERFOS     ,RES_ID,WELL_ID,X,Y,HACKANAME
2166.73,90.38,9.38,39.09,8.7143,0.1205,1.9504,122.69,1677.21,1655.21,0.091,0.1681,0.1959,0.3431,1,0,2900,210075859,15,20,B03
2166.88,90.38,9.38,37.92,9.4185,0.1197,1.9765,134.6,1677.35,1655.35,0.0701,0.1769,0.1983,0.3251,1,0,2900,210075859,15,20,B03
2167.03,90.39,9.38,36.87,9.8036,0.1189,1.9939,144.4,1677.5,1655.5,0.0512,0.1844,0.2,0.316,1,0,2900,210075859,15,20,B03
2167.19,90.4,9.37,35.86,10.0463,0.1168,2.0089,145.43,1677.65,1655.65,0.0333,0.189,0.1991,0.3137,1,0,2900,210075859,15,20,B03
2167.34,90.4,9.37,35.09,10.245,0.1134,2.0184,145.96,1677.79,1655.79,0.0195,0.1896,0.1955,0.3164,1,0,2900,210075859,15,20,B03
2168.1,90.43,9.37,34.69,10.7126,0.1091,2.0318,138.18,1678.52,1656.52,0.0124,0.1859,0.1897,0.3189,1,0,2900,210075859,15,20,B03
2168.25,90.43,9.39,35.22,10.7223,0.1098,2.0384,139.72,1678.67,1656.67,0.0218,0.1829,0.1896,0.3186,1,0,2900,210075859,15,20,B03
2168.41,90.44,9.4,35.62,10.7147,0.112,2.0278,141.24,1678.82,1656.82,0.029,0.1835,0.1924,0.3139,1,0,2900,210075859,15,20,B03
2168.56,90.44,9.43,35.99,10.6531,0.1146,1.9996,141.38,1678.96,1656.96,0.0355,0.1851,0.1959,0.3089,1,0,2900,210075859,15,20,B03
2168.71,90.45,9.46,36.34,10.4926,0.1149,1.989,142.25,1679.11,1657.11,0.0419,0.1826,0.1953,0.3121,1,0,2900,210075859,15,20,B03
2168.86,90.45,9.5,36.7,10.2343,0.1126,1.9988,143.42,1679.26,1657.26,0.0482,0.1757,0.1904,0.3242,1,0,2900,210075859,15,20,B03
2169.02,90.46,9.54,37.06,9.838,0.1115,2.0209,145,1679.4,1657.4,0.0546,0.1704,0.1871,0.3368,1,0,2900,210075859,15,20,B03
2169.17,90.46,9.66,37.41,9.2274,0.1148,2.0509,146.65,1679.55,1657.55,0.0609,0.1722,0.1908,0.3419,1,0,2900,210075859,15,20,B03
2169.32,90.47,9.92,38.1,8.2198,0.1182,2.087,146.26,1679.7,1657.7,0.0732,0.1709,0.1933,0.3596,1,0,2900,210075859,15,20,B03
2169.47,90.47,10.29,39.44,6.8006,0.1216,2.111,144.26,1679.84,1657.84,0.0971,0.1632,0.1929,0.4015,1,0,2900,210075859,15,20,B03
2169.63,90.48,10.44,41.14,5.4884,0.1242,2.1431,140.16,1679.99,1657.99,0.1275,0.1509,0.1898,0.4645,1,0,2900,210075859,15,20,B03
2169.78,90.48,10.5,42.9,4.5182,0.1276,2.1882,139.32,1680.14,1658.14,0.1589,0.1391,0.1876,0.5326,2,0,2900,210075859,15,20,B03
2169.93,90.49,10.53,44.65,3.778,0.1372,2.255,139.11,1680.28,1658.28,0.1902,0.1382,0.1963,0.5729,2,0,2900,210075859,15,20,B03
2170.08,90.5,10.56,46.41,3.0883,0.1567,2.3321,137.13,1680.43,1658.43,0.2216,0.1376,0.2052,0.6274,3,0,2900,210075859,15,20,B03
2170.23,90.5,10.56,48.17,2.5091,0.1812,2.3509,128.7,1680.58,1658.58,0.2529,0.1308,0.208,0.7169,3,0,2900,210075859,15,20,B03
2170.39,90.51,10.55,49.57,2.107,0.1993,2.33,120.26,1680.72,1658.72,0.2781,0.1385,0.2234,0.7486,3,0,2900,210075859,15,20,B03
2170.54,90.51,10.55,50.33,1.8777,0.202,2.3109,111.43,1680.87,1658.87,0.2917,0.1436,0.2327,0.7741,3,0,2900,210075859,15,20,B03
2170.69,90.52,10.55,50.88,1.7085,0.193,2.3344,103.68,1681.01,1659.01,0.3015,0.1286,0.2206,0.8831,3,0,2900,210075859,15,20,B03
2171.3,90.54,10.16,49.3,1.8754,0.1743,2.353,95,1681.6,1659.6,0.2732,0.1223,0.2057,0.887,3,0,2900,210075859,15,20,B03
2171.45,90.54,10.01,48.72,2.0197,0.1866,2.3163,97.58,1681.75,1659.75,0.2628,0.1441,0.2243,0.7572,3,0,2900,210075859,15,20,B03
2171.61,90.55,9.9,48.63,2.2204,0.1814,2.2967,98.95,1681.89,1659.89,0.2612,0.1504,0.2301,0.692,3,0,2900,210075859,15,20,B03
2171.76,90.55,9.75,48.63,2.5176,0.1722,2.2873,102.69,1682.04,1660.04,0.2613,0.1507,0.2304,0.639,3,0,2900,210075859,15,20,B03
2171.91,90.56,9.67,48.6,2.8445,0.1738,2.2809,106.25,1682.19,1660.19,0.2608,0.1538,0.2334,0.5831,2,0,2900,210075859,15,20,B03
2172.06,90.56,9.63,47.05,3.3049,0.1773,2.2705,105.07,1682.33,1660.33,0.2331,0.1666,0.2378,0.5141,2,0,2900,210075859,15,20,B03
2172.22,90.57,9.6,45.2,3.8605,0.1767,2.2367,104.27,1682.48,1660.48,0.2001,0.189,0.25,0.4378,2,0,2900,210075859,15,20,B03
2172.37,90.57,9.55,43.37,4.453,0.1698,2.1904,104.88,1682.63,1660.63,0.1674,0.2143,0.2654,0.3743,2,0,2900,210075859,15,20,B03
2172.52,90.58,9.48,41.88,5.0499,0.1654,2.1399,105.55,1682.77,1660.77,0.1407,0.2124,0.2553,0.36,1,0,2900,210075859,15,20,B03
2172.67,90.59,9.44,40.56,5.6404,0.1619,2.0997,104.78,1682.92,1660.92,0.1172,0.218,0.2537,0.3387,1,0,2900,210075859,15,20,B03
2172.83,90.59,9.42,39.28,6.1689,0.1564,2.0992,105.59,1683.07,1661.07,0.0943,0.2203,0.2491,0.3269,1,0,2900,210075859,15,20,B03
2172.98,90.6,9.42,38.16,6.5076,0.1524,2.116,108.83,1683.21,1661.21,0.0742,0.2234,0.246,0.3204,1,0,2900,210075859,15,20,B03
2173.13,90.6,9.44,37.21,6.6112,0.1525,2.1272,115.19,1683.36,1661.36,0.0573,0.2323,0.2497,0.312,1,0,2900,210075859,15,20,B03
2173.28,90.61,9.45,36.32,6.4457,0.1509,2.1316,116.49,1683.5,1661.5,0.0414,0.2359,0.2485,0.3167,1,0,2900,210075859,15,20,B03
2173.44,90.61,9.47,35.76,6.0625,0.1505,2.1274,117.47,1683.65,1661.65,0.0313,0.2385,0.2481,0.3267,1,0,2900,210075859,15,20,B03
2173.59,90.62,9.49,35.99,5.5878,0.1502,2.1129,114.95,1683.8,1661.8,0.0355,0.2335,0.2444,0.3464,1,0,2900,210075859,15,20,B03
2173.74,90.62,9.51,36.36,5.107,0.1538,2.0962,114.18,1683.94,1661.94,0.0422,0.2349,0.2478,0.3586,1,0,2900,210075859,15,20,B03
2173.89,90.63,9.57,37.03,4.6631,0.1601,2.1021,114.23,1684.09,1662.09,0.0541,0.2383,0.2548,0.367,1,0,2900,210075859,15,20,B03
2174.04,90.63,9.61,38.76,4.2858,0.1634,2.1176,115.52,1684.24,1662.24,0.0849,0.2286,0.2545,0.3886,1,0,2900,210075859,15,20,B03
2174.2,90.64,9.63,40.78,4.0008,0.1651,2.1414,118.22,1684.38,1662.38,0.1211,0.2156,0.2525,0.4124,1,0,2900,210075859,15,20,B03
2174.35,90.64,9.63,42.36,3.7687,0.1646,2.2028,121.78,1684.53,1662.53,0.1493,0.2003,0.2458,0.4436,2,0,2900,210075859,15,20,B03
2174.5,90.65,9.64,42.38,3.5997,0.1567,2.256,118.79,1684.68,1662.68,0.1496,0.1876,0.2333,0.4815,2,0,2900,210075859,15,20,B03
2174.65,90.65,9.65,41.41,3.5152,0.1497,2.3032,115.33,1684.82,1662.82,0.1323,0.1709,0.2113,0.5381,3,0,2900,210075859,15,20,B03
2174.81,90.66,9.66,40.37,3.5146,0.1426,2.3338,110.39,1684.97,1662.97,0.1138,0.1613,0.196,0.5771,3,0,2900,210075859,15,20,B03
2174.96,90.66,9.68,39.64,3.5891,0.14,2.3482,103.94,1685.12,1663.12,0.1007,0.1584,0.1891,0.5881,3,0,2900,210075859,15,20,B03
2175.11,90.67,9.8,39.22,3.7611,0.1403,2.3529,102.96,1685.26,1663.26,0.0932,0.1588,0.1872,0.5766,3,0,2900,210075859,15,20,B03
2175.26,90.67,9.85,38.83,4.1203,0.1367,2.3591,102.88,1685.41,1663.41,0.0863,0.1568,0.1832,0.5589,3,0,2900,210075859,15,20,B03
2175.42,90.68,9.79,38.05,4.6851,0.1264,2.3801,101.07,1685.56,1663.56,0.0723,0.1485,0.1706,0.5568,3,0,2900,210075859,15,20,B03
2175.57,90.69,9.62,36.67,5.0262,0.1166,2.3835,94.4,1685.7,1663.7,0.0476,0.15,0.1645,0.5497,3,0,2900,210075859,15,20,B03
2175.72,90.69,9.51,35.19,5.4271,0.1245,2.3096,87.01,1685.85,1663.85,0.0212,0.1887,0.1952,0.4389,3,0,2900,210075859,15,20,B03
2176.18,90.71,9.45,34.61,6.0217,0.1477,2.1363,68.82,1686.29,1664.29,0.0109,0.2425,0.2459,0.3289,1,0,2900,210075859,15,20,B03
2176.33,90.71,9.45,35.03,6.1129,0.1493,2.1334,82.36,1686.43,1664.43,0.0184,0.2422,0.2478,0.3244,1,0,2900,210075859,15,20,B03
2176.48,90.72,9.46,35.53,6.2227,0.1502,2.142,95.9,1686.58,1664.58,0.0273,0.24,0.2483,0.3215,1,0,2900,210075859,15,20,B03
2176.64,90.72,9.47,36.09,6.3885,0.1504,2.1541,109.26,1686.73,1664.73,0.0373,0.2363,0.2477,0.3188,1,0,2900,210075859,15,20,B03
2176.79,90.73,9.48,36.51,6.6423,0.147,2.1593,114.25,1686.87,1664.87,0.0449,0.2282,0.2419,0.3204,1,0,2900,210075859,15,20,B03
2176.94,90.73,9.49,36.31,7.0566,0.1465,2.1432,114.19,1687.02,1665.02,0.0413,0.2302,0.2428,0.3091,1,0,2900,210075859,15,20,B03
2177.09,90.74,9.47,35.64,7.593,0.153,2.1199,111.21,1687.17,1665.17,0.0293,0.2474,0.2564,0.2812,1,0,2900,210075859,15,20,B03
2177.25,90.74,9.45,34.91,7.9282,0.157,2.1101,113.07,1687.31,1665.31,0.0162,0.2604,0.2653,0.2653,1,0,2900,210075859,15,20,B03
2177.4,90.75,9.47,34.92,7.898,0.1608,2.1104,111.11,1687.46,1665.46,0.0164,0.266,0.271,0.2602,1,0,2900,210075859,15,20,B03
2177.55,90.75,9.51,35.55,7.4731,0.1577,2.1144,111.07,1687.61,1665.61,0.0276,0.2556,0.264,0.2752,1,0,2900,210075859,15,20,B03
2177.7,90.76,9.57,36.29,6.712,0.1541,2.1351,107.93,1687.75,1665.75,0.0409,0.2419,0.2544,0.3026,1,0,2900,210075859,15,20,B03
2177.85,90.76,9.62,36.97,5.8806,0.1537,2.1793,109.56,1687.9,1665.9,0.053,0.243,0.2592,0.3191,2,0,2900,210075859,15,20,B03
2178.01,90.77,9.63,37.56,5.2495,0.1535,2.2171,116.17,1688.05,1666.05,0.0636,0.2249,0.2443,0.3608,2,0,2900,210075859,15,20,B03
2178.16,90.77,9.63,38.12,4.9186,0.1554,2.2454,122.63,1688.19,1666.19,0.0737,0.2117,0.2341,0.3914,2,0,2900,210075859,15,20,B03
2178.31,90.78,9.63,38.73,4.6728,0.1597,2.2641,123.12,1688.34,1666.34,0.0844,0.2029,0.2287,0.4138,2,0,2900,210075859,15,20,B03
2178.46,90.79,9.61,39.43,4.3779,0.1644,2.2657,117.65,1688.49,1666.49,0.097,0.2007,0.2303,0.4278,2,0,2900,210075859,15,20,B03
2178.62,90.79,9.59,40.17,4.1627,0.164,2.2383,109.64,1688.63,1666.63,0.1102,0.208,0.2416,0.4205,2,0,2900,210075859,15,20,B03
2178.77,90.8,9.6,40.83,3.9674,0.1612,2.1901,104.82,1688.78,1666.78,0.1219,0.2081,0.2453,0.427,2,0,2900,210075859,15,20,B03
2178.92,90.8,9.63,40.51,3.7954,0.159,2.1604,105.28,1688.92,1666.92,0.1163,0.2066,0.2421,0.4426,1,0,2900,210075859,15,20,B03
2179.07,90.81,9.66,39.81,3.7123,0.1555,2.1506,109.16,1689.07,1667.07,0.1037,0.2047,0.2364,0.4569,1,0,2900,210075859,15,20,B03
2179.23,90.81,9.66,39.07,3.704,0.1541,2.1544,112.15,1689.22,1667.22,0.0906,0.2093,0.2369,0.4535,1,0,2900,210075859,15,20,B03
2179.38,90.82,9.66,38.23,3.8419,0.1548,2.1761,115.08,1689.36,1667.36,0.0755,0.217,0.24,0.4356,2,0,2900,210075859,15,20,B03
2179.53,90.82,9.65,37.32,4.1687,0.1517,2.2077,115.66,1689.51,1667.51,0.0592,0.2295,0.2476,0.4012,2,0,2900,210075859,15,20,B03
2179.68,90.83,9.64,36.4,4.71,0.1417,2.2527,121.08,1689.66,1667.66,0.0428,0.212,0.225,0.4121,2,0,2900,210075859,15,20,B03
2179.84,90.83,9.62,35.78,5.4298,0.1315,2.2814,118.2,1689.8,1667.8,0.0318,0.1996,0.2093,0.4102,3,0,2900,210075859,15,20,B03
2179.99,90.84,9.58,35.53,6.6382,0.1217,2.2858,116.88,1689.95,1667.95,0.0272,0.1949,0.2032,0.3803,3,0,2900,210075859,15,20,B03
2180.14,90.84,9.55,35.34,8.8338,0.1108,2.2323,112,1690.1,1668.1,0.024,0.1816,0.1889,0.3527,2,0,2900,210075859,15,20,B03
2180.29,90.85,9.55,35.2,11.7872,0.1071,2.1511,100.55,1690.24,1668.24,0.0215,0.1796,0.1861,0.3083,1,0,2900,210075859,15,20,B03
2180.45,90.85,9.62,35.18,14.8572,0.1098,2.0674,97.83,1690.39,1668.39,0.0211,0.1871,0.1936,0.2629,1,0,2900,210075859,15,20,B03
2180.6,90.86,9.7,35.19,18.0604,0.1162,2.0266,91.28,1690.54,1668.54,0.0212,0.2001,0.2066,0.2227,1,0,2900,210075859,15,20,B03
2180.75,90.86,9.73,35.15,21.6829,0.1262,2.0175,90.2,1690.68,1668.68,0.0206,0.2189,0.2251,0.186,1,0,2900,210075859,15,20,B03
2182.58,90.93,10.59,36.35,21.9433,0.2083,1.9589,144.99,1692.44,1670.44,0.042,0.354,0.3668,0.113,1,1,2900,210075859,15,20,B03
2182.73,90.93,10.36,37.67,21.6295,0.2114,1.9663,143.1,1692.59,1670.59,0.0655,0.3459,0.3659,0.1129,1,1,2900,210075859,15,20,B03
2182.88,90.94,10.26,37.48,19.169,0.1974,1.9671,142.21,1692.73,1670.73,0.0622,0.3177,0.3366,0.1309,1,1,2900,210075859,15,20,B03
2183.04,90.94,10.26,36.79,16.3838,0.1817,1.9637,146.74,1692.88,1670.88,0.0499,0.2955,0.3107,0.1548,1,1,2900,210075859,15,20,B03
2183.19,90.95,10.27,36.18,14.3643,0.1763,1.9632,150.43,1693.03,1671.03,0.0389,0.2896,0.3015,0.1715,1,1,2900,210075859,15,20,B03
2183.34,90.95,10.21,35.92,14.5254,0.1828,1.977,149.42,1693.17,1671.17,0.0342,0.3024,0.3128,0.1645,1,1,2900,210075859,15,20,B03
2183.49,90.96,10.08,35.89,15.4538,0.1893,1.9926,147.29,1693.32,1671.32,0.0337,0.3153,0.3256,0.1531,1,1,2900,210075859,15,20,B03
2183.65,90.96,9.86,35.91,16.1591,0.1872,2.0071,146.45,1693.46,1671.46,0.034,0.3121,0.3225,0.151,1,1,2900,210075859,15,20,B03
2183.8,90.97,9.71,36,17.0722,0.1665,2.037,146.92,1693.61,1671.61,0.0358,0.2767,0.2876,0.1642,1,1,2900,210075859,15,20,B03
2183.95,90.98,9.62,36.18,18.3351,0.1348,2.0321,147.12,1693.76,1671.76,0.0389,0.2236,0.2355,0.1922,1,1,2900,210075859,15,20,B03
2184.1,90.98,9.56,36.37,20.0957,0.1127,1.9993,145.01,1693.9,1671.9,0.0423,0.186,0.1989,0.2151,1,0,2900,210075859,15,20,B03
2184.26,90.99,9.56,36.12,22.7049,0.104,1.9542,137.26,1694.05,1672.05,0.0378,0.1743,0.1859,0.2155,1,0,2900,210075859,15,20,B03
2184.41,90.99,9.57,35.29,24.7711,0.1063,1.9056,129.5,1694.2,1672.2,0.023,0.1856,0.1927,0.2016,1,0,2900,210075859,15,20,B03
2185.02,91.01,9.7,34.71,14.7595,0.1259,1.9826,138.07,1694.78,1672.78,0.0126,0.2179,0.2218,0.2309,1,0,2900,210075859,15,20,B03
2185.17,91.02,9.74,35.19,12.0901,0.1287,2.0112,137.38,1694.93,1672.93,0.0212,0.2165,0.223,0.2539,1,0,2900,210075859,15,20,B03
2185.32,91.02,9.73,35.49,11.3245,0.1295,2.0844,138.56,1695.08,1673.08,0.0267,0.2144,0.2226,0.263,1,0,2900,210075859,15,20,B03
2185.47,91.03,9.65,35.7,11.4297,0.1299,2.1027,139.42,1695.22,1673.22,0.0304,0.2137,0.223,0.2611,1,0,2900,210075859,15,20,B03
2185.63,91.03,9.57,35.81,12.6666,0.1285,2.0828,136.71,1695.37,1673.37,0.0324,0.2118,0.2217,0.2487,1,0,2900,210075859,15,20,B03
2185.78,91.04,9.53,35.44,14.7345,0.121,2.0456,131.62,1695.51,1673.51,0.0257,0.2042,0.2121,0.2406,1,0,2900,210075859,15,20,B03
2185.93,91.04,9.52,34.74,17.4149,0.1098,2.0002,122.12,1695.66,1673.66,0.0132,0.1924,0.1964,0.2393,1,0,2900,210075859,15,20,B03
2187.15,91.09,9.8,35.6,5.8007,0.2111,2.0152,147.67,1696.83,1674.83,0.0286,0.3362,0.3449,0.2391,1,0,2900,210075859,15,20,B03
2187.3,91.09,9.73,39.26,4.3104,0.2235,2.0648,149.06,1696.98,1674.98,0.0939,0.3031,0.3318,0.2951,1,0,2900,210075859,15,20,B03
2187.46,91.1,9.74,43.66,3.3017,0.2169,2.1091,150.17,1697.12,1675.12,0.1724,0.2628,0.3154,0.3692,1,0,2900,210075859,15,20,B03
2187.61,91.1,9.77,48.02,2.707,0.2015,2.1303,148.57,1697.27,1675.27,0.2503,0.2091,0.2855,0.4763,1,0,2900,210075859,15,20,B03
2187.76,91.11,9.79,49.83,2.3446,0.1935,2.1695,145.4,1697.42,1675.42,0.2827,0.1775,0.2637,0.5774,2,0,2900,210075859,15,20,B03
2187.91,91.11,9.8,50.82,2.1493,0.1951,2.2222,141.15,1697.56,1675.56,0.3003,0.1755,0.2672,0.6058,2,0,2900,210075859,15,20,B03
2188.07,91.12,9.81,51.75,2.0304,0.1955,2.2396,137.23,1697.71,1675.71,0.317,0.164,0.2607,0.6522,2,0,2900,210075859,15,20,B03
2188.22,91.12,9.81,52.46,2.0234,0.1909,2.2256,132.17,1697.86,1675.86,0.3297,0.1485,0.2491,0.6953,2,0,2900,210075859,15,20,B03
2188.37,91.13,9.82,53.05,2.1142,0.1905,2.2157,118.64,1698,1676,0.3401,0.1451,0.2488,0.6807,2,0,2900,210075859,15,20,B03
2188.52,91.13,9.8,53.61,2.3035,0.194,2.2168,116.62,1698.15,1676.15,0.3501,0.1486,0.2554,0.6272,2,0,2900,210075859,15,20,B03
2188.68,91.14,9.74,53.24,2.4999,0.1903,2.2031,117.67,1698.3,1676.3,0.3436,0.1479,0.2527,0.5996,2,0,2900,210075859,15,20,B03
2188.83,91.14,9.72,51.76,2.6544,0.1786,2.1792,115.87,1698.44,1676.44,0.3171,0.1427,0.2395,0.6059,2,0,2900,210075859,15,20,B03
2188.98,91.15,9.73,50.04,2.7796,0.1727,2.1619,116.72,1698.59,1676.59,0.2864,0.1466,0.2339,0.5956,1,0,2900,210075859,15,20,B03
2189.13,91.15,9.78,48.61,2.9512,0.174,2.1471,115.59,1698.74,1676.74,0.261,0.1609,0.2406,0.5496,1,0,2900,210075859,15,20,B03
2189.28,91.16,9.83,48.55,3.2503,0.1783,2.155,113.52,1698.88,1676.88,0.2597,0.1719,0.2512,0.493,1,0,2900,210075859,15,20,B03
2189.44,91.17,9.84,49,3.5825,0.1795,2.1995,115.48,1699.03,1677.03,0.2679,0.1719,0.2537,0.46,2,0,2900,210075859,15,20,B03
2189.59,91.17,9.85,49.53,3.747,0.1735,2.2425,120.33,1699.17,1677.17,0.2773,0.1646,0.2492,0.4566,2,0,2900,210075859,15,20,B03
2189.74,91.18,9.86,50.33,3.7752,0.1642,2.2763,118.89,1699.32,1677.32,0.2916,0.1432,0.2322,0.4913,2,0,2900,210075859,15,20,B03
2189.89,91.18,9.9,51.33,3.7776,0.1534,2.2975,118.5,1699.47,1677.47,0.3094,0.1123,0.2068,0.5545,3,0,2900,210075859,15,20,B03
2190.05,91.19,9.94,52.38,3.8144,0.1471,2.3239,115.45,1699.61,1677.61,0.3281,0.0948,0.1949,0.5826,3,0,2900,210075859,15,20,B03
2190.2,91.19,9.97,52.82,3.9407,0.1475,2.3611,103.68,1699.76,1677.76,0.3362,0.0897,0.1923,0.5741,3,0,2900,210075859,15,20,B03
2190.35,91.2,9.97,52.34,4.1129,0.1516,2.3968,102.28,1699.91,1677.91,0.3276,0.0803,0.1802,0.5893,3,0,2900,210075859,15,20,B03
2190.5,91.2,9.96,51.37,4.3521,0.1546,2.407,101.24,1700.05,1678.05,0.3102,0.0825,0.1772,0.5757,3,0,2900,210075859,15,20,B03
2190.66,91.21,9.93,50.17,4.605,0.1553,2.3964,97.03,1700.2,1678.2,0.2887,0.0929,0.181,0.545,3,0,2900,210075859,15,20,B03
2190.81,91.21,9.88,48.41,4.8529,0.1553,2.3587,94.42,1700.35,1678.35,0.2574,0.1162,0.1947,0.4925,3,0,2900,210075859,15,20,B03
2190.96,91.22,9.85,46.08,5.1013,0.1531,2.3219,92.66,1700.49,1678.49,0.2158,0.1413,0.2072,0.4481,3,0,2900,210075859,15,20,B03
2191.11,91.22,9.82,43.65,5.4816,0.1509,2.2924,91.47,1700.64,1678.64,0.1724,0.1641,0.2167,0.4075,3,0,2900,210075859,15,20,B03
2191.27,91.23,9.79,41.3,5.9063,0.1466,2.2912,92.13,1700.78,1678.78,0.1304,0.1744,0.2142,0.392,3,0,2900,210075859,15,20,B03
2191.42,91.23,9.76,39.17,6.4785,0.1401,2.2816,91.97,1700.93,1678.93,0.0924,0.1861,0.2143,0.3695,3,0,2900,210075859,15,20,B03
2191.57,91.24,9.73,37.09,7.0799,0.1351,2.2659,91.43,1701.08,1679.08,0.0552,0.2005,0.2173,0.345,3,0,2900,210075859,15,20,B03
2191.72,91.24,9.71,35.07,7.6728,0.1293,2.2791,89.34,1701.22,1679.22,0.0191,0.2028,0.2086,0.3425,3,0,2900,210075859,15,20,B03
2193.25,91.3,9.77,34.99,11.0914,0.0954,2.5633,75.77,1702.69,1680.69,0.0176,0.0954,0.1008,0.5854,4,0,2900,210075859,15,20,B03
2193.4,91.3,9.84,35.34,11.7178,0.0938,2.5552,74.09,1702.83,1680.83,0.0239,0.0933,0.1005,0.5684,4,0,2900,210075859,15,20,B03
2193.55,91.31,9.87,35.12,12.4404,0.0898,2.5642,74.07,1702.98,1680.98,0.02,0.0898,0.0959,0.5779,4,0,2900,210075859,15,20,B03
2193.7,91.31,9.9,34.78,13.4814,0.0783,2.5815,74.53,1703.13,1681.13,0.014,0.0787,0.083,0.6413,4,0,2900,210075859,15,20,B03
2197.06,91.43,10.88,34.86,5.2997,0.0688,2.4967,93.71,1706.35,1684.35,0.0461,0.0869,0.1009,0.8778,4,0,2900,210075859,15,20,B03
2197.36,91.44,10.54,38.96,3.54,0.1223,2.5582,78.51,1706.64,1684.64,0.1123,0.0835,0.1178,0.9887,4,0,2900,210075859,15,20,B03
2197.51,91.44,10.48,41.1,3.1226,0.1546,2.5252,69.27,1706.79,1684.79,0.1467,0.1047,0.1494,0.8442,4,0,2900,210075859,15,20,B03
2197.67,91.45,10.41,42.98,2.8531,0.1691,2.4746,64.08,1706.93,1684.93,0.1771,0.1142,0.1683,0.7987,3,0,2900,210075859,15,20,B03
2197.82,91.45,10.26,44.6,2.7835,0.1673,2.4191,67.79,1707.08,1685.08,0.2032,0.1135,0.1755,0.7869,3,0,2900,210075859,15,20,B03
2197.97,91.46,10.17,46.09,2.8041,0.1555,2.4201,75.52,1707.22,1685.22,0.2273,0.1018,0.1712,0.8165,3,0,2900,210075859,15,20,B03
2198.12,91.47,10.19,47.19,2.7912,0.1436,2.4574,75.34,1707.37,1685.37,0.245,0.0783,0.1531,0.9345,3,0,2900,210075859,15,20,B03
